pattern_id,static_top_genes,static_top_orgs,static_essential_frac,traj_top_genes,traj_top_orgs,traj_essential_frac,know_top_genes,know_top_orgs,know_essential_frac,corr_static_traj,corr_static_know,corr_traj_know,mean_alignment
96,trmK; yqfN | rpsS | rplF | rpmC | rpmC | ribF | rplR | dnaA,"mgenitalium,syn3a",1.0,eutD | pta | pta | pta | pta | adk | adk | adk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,tmk | adk | thrS | argS | glf | obg | tyrS | parE,"mgenitalium,mpne,saureus,syn3a",1.0,0.45130474592482794,0.37239077743145366,0.41969984213078354,0.4144651218290217
89,rplO | rplR | rpsE | rplP | rplQ | rplF | rplP | secY,"mgenitalium,mpne,saureus",1.0,gpmI | gpmI | pgm | pmgI | pgm | pykA | pykF | pyk,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,dnaX | pdhA | dnaB | ldh | uppS | polC | parE | dpj,"abaylyi,ccrescentus,mgenitalium,saureus,styphimurium,syn3a",0.8666666666666667,0.39409826585793334,0.24292681752263925,0.2644434956524584,0.30048952634434367
2,Rv3376 | Rv1482c | Rv2804c | CCNA_00772 | CCNA_01286 | Rv1052 | Rv1945 | Rv3209,"ccrescentus,mtuberculosis",0.0,ptsG | ptsG | ptsG | ptsG | pgk | pgk | pgk | pgk,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8,ldpD | poxB | areC | gacA | pepP,"abaylyi,ccrescentus,styphimurium",0.06666666666666667,0.23687688476385713,0.2745213860913513,0.348548215419365,0.28664882875819114
11,rluD | ribF | nusB,"abaylyi,mgenitalium,syn3a",0.6666666666666666,pgk | pgk | pgk | pgk | pgk | tpiA | tpi | tpi,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,ldh | uppS | polC | parE | dpj | cmk | pgi | def,"mgenitalium,saureus,syn3a",0.7333333333333333,0.2322501238065224,0.22873521043654854,0.38244452997589945,0.2811432880729901
111,yhjJ | yahN | ytfE | phnB | yafC | yjeH | yggM | nifJ,styphimurium,0.0,pgk | pgk | pgk | pgk | pgk | deoD | punA | deoD,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8666666666666667,frdA | moaE2 | devB | sigK | yidC | fzeA | hutI,"ccrescentus,mtuberculosis",0.2,0.2835197919207675,0.24647107146641375,0.2952930718416312,0.27509464507627085
25,ylqF; rbgA | atpF | obgE | rnmV | rnpA | acpS | pcrA,"mgenitalium,syn3a",0.9333333333333333,pgi | pgi | pgi | tpi | tpiA | tpiA | tpi | tpiA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.9333333333333333,serA | pbpA | thiG | ilvH | astD | cysT | priA | pcd,"abaylyi,mtuberculosis,saureus,styphimurium",0.2,0.3306774697925183,0.214589358492526,0.16735708836372595,0.23754130554959008
70,rpmJ | rpsS | rpsN | rpsE | rpmJ | rplV | capG | rplF,"abaylyi,mgenitalium,mpne,saureus,syn3a",0.8666666666666667,ackA | ackA | ackA | ack | ackA | tdk | tdk | rpe,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,nirB | recR | cydA | yihZ | pdhA | yhhW | cysK1 | lipA,"ccrescentus,mgenitalium,mtuberculosis,saureus,styphimurium",0.4,0.3960680312555792,0.15563717445371525,0.15418348757839354,0.235296231095896
20,dnaA | pth | greA | rpsU | rpsS | rpsO | rpmH | rpsN,"abaylyi,mgenitalium,mtuberculosis,saureus,syn3a",0.9333333333333333,pgm | gpmI | gpmI | pgm | pmgI | ackA | ackA | ack,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,ldh | uppS | polC | parE | dpj | cmk | pgi | def,"mgenitalium,saureus,syn3a",0.7333333333333333,0.3647974610710268,0.10432190450551482,0.13754607907683258,0.20222181488445803
55,ppa | glf | rpmF | msrA | pheT,"abaylyi,mgenitalium,mpne,saureus,syn3a",0.8,pgk | pgk | pgk | pgk | pgk | deoD | deoD | deoD,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8,prfB | glmM | mnmE | dnaX | glmS | accD | guaA | dxs,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.7333333333333333,0.24349141824818912,0.06275892730222103,0.24419452991351498,0.1834816251546417
14,yicN | yhiR | yliI | yajB | yqgA | yfjG | yeeI | envE,"ccrescentus,styphimurium,syn3a",0.06666666666666667,cfxE | rpe | rpe | rpe | ackA | ackA | ackA | ackA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,pyrD | dksA | pepN | cstA | himD | lldD2 | mmsA | fadB,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.06666666666666667,0.16321209972003156,0.11035117575885663,0.15573050593366736,0.14309792713751854
4,yghJ | yedD | ygfA | ivbL | kdgT | yidG | yjeS | yjfH,"ccrescentus,styphimurium",0.0,pgm | pmgI | gpmI | pgm | gpmI | rpe | cfxE | rpe,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,ftsN | sigL | rplY | pduD | rplY | atpF | rpmD | pduP,"ccrescentus,mtuberculosis,styphimurium",0.2,0.3396411250453463,0.007146825574002339,-0.01129181258960292,0.11183204600991524
33,pheT | parE | purM | aspS | glnL | tuf | nadE | SA0940,"abaylyi,mgenitalium,mpne,saureus",0.8666666666666667,pmmB | deoB | gap | gap | gap | gapDH | gapA | pta,"mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,ldh | uppS | polC | parE | dpj | cmk | pgi | def,"mgenitalium,saureus,syn3a",0.7333333333333333,0.2674094389580429,0.05552812971743773,0.005032203727708982,0.10932325746772986
88,rpsU | rplM | rpmH | rplI | rplX | efp | zntA | miaA,"ccrescentus,mtuberculosis,styphimurium",0.2,hpt | hpt | SA0468 | hpt | hptA | hpt | tpi | tpiA,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,tdk,mgenitalium,0.8,0.09011759202626164,0.06405239051472672,0.16548472956038263,0.106551570700457
113,nuoJ | rimI | rpsN | rplN | rplB | vapC42 | aat,"ccrescentus,mtuberculosis",0.4666666666666667,gap | gap | gapDH | gap | gapA | pgk | pgk | pgk,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8666666666666667,tdk,mgenitalium,0.8,0.10509230285179305,0.060398002374678614,0.14120027070449545,0.10223019197698906
81,capG | metS | murC | SA2498 | dnaK | polC | ercc3 | SAS044,"abaylyi,mpne,mtuberculosis,saureus,syn3a",0.5333333333333333,pta | pta | pta | pta | eutD | ppa | ppa | ppa,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,tdk,mgenitalium,0.8,0.11680458612334785,0.027126212834166743,0.1451596955925081,0.09636349818334089
123,ispF | hchA | SA0379 | trpS | trpRS | dnaA | rpmG | rplY,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,syn3a",0.8,fakB | pgi | pgi | pgi | fba | fbaA | fda | fba,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.9333333333333333,tdk,mgenitalium,0.8,0.26573373582235094,0.027342536229162284,-0.034430015544442076,0.08621541883569038
69,cbiH | pduH | rpsQ | rfbB | pduU | tehA | hycQ | cbiF,"ccrescentus,mtuberculosis,styphimurium",0.2,pta | pta | eutD | pta | pta | mgtA | mgtA | mgtB,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,rpiB | smc | ribF | natA,"mgenitalium,mpne,syn3a",0.9333333333333333,0.1435797142035056,-0.018477914655276838,0.1068630413704428,0.07732161363955718
101,rplF | greA | polC | ssaK | cbiJ | cpaD | pduE | rpsU,"abaylyi,ccrescentus,mgenitalium,mpne,saureus,styphimurium",0.5333333333333333,pgm | pmgI | gpmI | pgm | gpmI | fda | fbaA | fba,"abaylyi,mgenitalium,mpne,saureus,styphimurium,syn3a",0.8666666666666667,serC | tatC | ribF | ftsK | pimB | mapA | cobQ2 | folK,"abaylyi,ccrescentus,mpne,mtuberculosis,styphimurium",0.5333333333333333,0.2504639693800972,0.002701697331038535,-0.030995009443674778,0.07405688575582031
23,ssaM | hycF | flgE | cbiO | ssaV | cbiF | ssaI | pduH,styphimurium,0.13333333333333333,clsA | tpi | tpi | tpiA | tpiA | tpiA | tpiA | glyA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.7333333333333333,pdhA | yihZ | cydA | ftsW | murD | glmM | murC | recR,"abaylyi,ccrescentus,saureus,styphimurium",0.5333333333333333,0.14772604656931362,0.03654543410177376,0.029841533563397676,0.07137100474482835
106,dnaA | dnaA | madA,"ccrescentus,mtuberculosis,syn3a",0.13333333333333333,rpe | rpe | rpe | cfxE | ackA | ack | ackA | ackA,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6,polB | malT | fliJ | yehY | yegQ | rimM | nhaB | ssaU,styphimurium,0.0,0.15356458122064295,-0.003552887584501984,0.02458997051646632,0.05820055471753577
51,dnaA | dnaA | lldD2 | vapB13 | pstS1 | mazE8,"abaylyi,ccrescentus,mtuberculosis,syn3a",0.2,rpe | rpe | cfxE | rpe | pykF | pyk | pyk | pykA,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,tdk,mgenitalium,0.8,-0.02728318581374848,-0.008809227611841653,0.21014049838339582,0.05801602831926856
65,perP | ndkC | ldpC | eipA | rcdA | cyp140 | putA,"ccrescentus,mtuberculosis",0.13333333333333333,nadK | tpi | tpiA | tpiA | tpiA | tpi | tpiA | pmgI,"ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8666666666666667,prfB | glmM | mnmE | glmS | accD | guaA | dxs | dxr,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.6666666666666666,0.20016888724214418,0.08199827580942926,-0.10864031777397266,0.057842281759200254
83,dnaA | dnaA | yabN | marC | yghA,"ccrescentus,mtuberculosis,styphimurium,syn3a",0.13333333333333333,pta | pta | eutD | pta | pta | glpK | glpK | glpK,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6,rimI | lpqI | fadE17 | yaiI | gidB | ydiA | gltD | metH,"abaylyi,ccrescentus,mtuberculosis,styphimurium",0.06666666666666667,0.19818357541948595,-0.06159542952660284,0.023097249688449072,0.053228465193777386
58,cdr | uppS | nanE | nrdE,"abaylyi,ccrescentus,mgenitalium,saureus,syn3a",0.3333333333333333,hptA | hpt | hpt | SA0468 | hpt | hpt | corA | cdsA,"abaylyi,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.6666666666666666,tdk,mgenitalium,0.8,0.0003225567611925165,0.0015550336408694438,0.15771182490133656,0.05319647176779951
115,yjjY | ynfA | ydcX | ycfR | ybhQ | hupB | yeaL | yhhM,styphimurium,0.0,gapDH | gapA | gap | gap | gap | folD | folD | folD,"abaylyi,ccrescentus,mgenitalium,mpne,mtuberculosis,saureus,styphimurium,syn3a",0.8,serC | tatC | ribF | ftsK | polB | malT | fliJ | yehY,"abaylyi,mtuberculosis,styphimurium",0.13333333333333333,0.04336698303270641,0.04414874057130664,0.06386562852442533,0.050460450709479465
