pair,locus_tag,gene,beril_call,deg_call
beril_RalstoniaGMI1000/DEG1057,RS_RS00390,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00410,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00415,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00425,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00430,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00470,ahcy,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00495,thid,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00530,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00535,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00540,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00545,this,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00550,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00610,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00630,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00635,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00660,metk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00665,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00670,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00675,dapf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00725,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00735,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00745,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00765,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00770,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00785,rocd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00790,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00845,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00900,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00905,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS00950,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01000,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01015,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01040,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01060,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01065,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01085,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01135,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01170,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01200,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01270,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01310,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01355,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01395,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01410,args,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01415,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01425,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01435,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01475,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01485,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01495,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01520,rfae2,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01530,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01535,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01545,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01600,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01605,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01615,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01635,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01640,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01670,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01675,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01695,gsha,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01710,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01715,ptsp,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS01720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01730,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01740,gpma,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01745,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01760,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01800,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01810,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01865,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01905,ftsy,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01930,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01940,pth,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01945,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01950,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS01965,lolb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02005,hprk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02010,ptsn,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02030,lpta,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02045,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02070,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02090,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02100,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02110,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02165,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02225,ilva,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02255,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02280,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02300,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02315,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02320,nudb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02355,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02360,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02370,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02385,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02390,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02395,gltk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02400,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02420,pyrc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02425,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02440,rpsi,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02465,tyrs,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02470,dtd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02480,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02485,ruvb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02490,ruva,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02500,ruvc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02525,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02530,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02535,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02550,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02565,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02570,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02575,pdxa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02585,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02600,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02610,glys,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02620,glyq,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02635,ybey,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02710,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02725,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02730,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02755,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02760,reca,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02785,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02805,moac,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS02815,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02830,waaf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02840,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02850,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02875,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02880,pure,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02885,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02890,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02950,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02955,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS02990,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03040,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03080,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03085,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03225,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03290,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03330,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03350,heml,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03355,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03360,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03365,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03395,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03410,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03415,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03425,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03435,rfbd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03445,rfbc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03450,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03475,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03480,waac,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03485,waaa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03500,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03515,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03525,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03530,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03565,ubid,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03580,nusb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03585,ribh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03590,ribba,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03670,glya,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03675,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03685,tolq,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03690,tolr,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03695,tola,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03705,pal,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03740,chez,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS03780,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03815,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03825,kynu,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03835,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03905,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS03915,trxa,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS03975,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04030,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04040,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04055,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04070,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04085,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04100,gsta,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04160,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04195,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04220,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04240,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04250,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04260,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04270,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04285,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04300,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04310,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04345,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04385,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04390,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04475,ompa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04500,hisc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04510,aroa,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS04515,cmk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04525,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04530,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04535,lapb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04540,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04545,rfae1,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04550,rfad,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04585,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04590,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04605,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04610,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04625,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04630,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04645,rimm,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04655,rpls,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04670,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04675,rsga,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04705,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04710,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04765,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04815,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04820,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04830,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04870,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04880,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04915,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04955,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS04960,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05000,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05015,rbsk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05020,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05035,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05040,iscr,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05045,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05050,iscu,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05055,isca,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05060,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05065,hscb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05070,hsca,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05095,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05115,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05150,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05180,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05190,rpmf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05200,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05215,acpp,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS25410,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05225,rpoe,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05230,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05235,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05245,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05250,lepa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05260,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05280,pdxj,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05285,acps,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05300,earp,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05330,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05355,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05420,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05435,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05465,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05490,puru,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS05515,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05545,fdxa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05555,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05560,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05565,lold,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05605,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05610,kdsa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05625,ftsb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05655,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05690,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05705,bamc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05725,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05740,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05760,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05780,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05790,cyse,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05795,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05800,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05805,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05815,cyss,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05820,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05825,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05830,tils,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05835,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05870,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05880,gltx,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05920,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05925,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05940,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05945,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05960,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05965,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05970,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05975,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS05990,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06005,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06020,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06070,rlmn,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS06080,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06095,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06100,bamb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06125,hflc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06130,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06135,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06140,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06190,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06220,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06260,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06265,arga,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06275,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06305,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06320,ntrc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06350,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06360,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06365,odhb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06390,ccos,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06420,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06475,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06490,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06495,typa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06540,lexa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06545,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06560,prib,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06565,rpsr,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06570,rpli,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06575,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06605,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06610,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06615,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06620,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06625,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06630,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06635,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06640,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06645,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06655,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06660,thrc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06675,moad,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06725,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06755,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06760,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06770,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06820,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06845,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06855,tsab,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06860,rimi,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06865,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06870,lplt,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS06875,alr,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06885,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06905,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06975,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06980,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS06985,dapd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07035,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07050,tsf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07055,pyrh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07070,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07075,ispc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07080,rsep,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS07090,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07100,fabz,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07115,rnhb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07120,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07125,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07140,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07145,smpb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07150,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07155,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07250,pcaq,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07285,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07320,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07350,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07415,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07430,bioa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07440,biod,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07575,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07595,rnha,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07600,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07605,glob,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07625,leue,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07635,grea,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07650,,1,0
